Year,Country Index,Country,Region Index,Region,Province / State,City,Latitude,Longitude,Multiple Attack,Success Attack,Suicide,Attack Type Index,Attack Type,Target Type Index,Target Type,Weapon Type Index,Weapon Type,Total No. of Fatalities,Total No. of Injured,Total No. of Hostages/Kidnapping Victims
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,1,3,Bombing/Explosion,3,Police,6,Explosives,2,8,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,1,3,Bombing/Explosion,3,Police,6,Explosives,20,26,
2007,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar,36.376823,42.448875,0,1,1,3,Bombing/Explosion,1,Business,6,Explosives,10,,
2007,95,Iraq,10,Middle East & North Africa,Babil,Haswah,32.88018,44.386963,0,1,1,3,Bombing/Explosion,15,Religious Figures/Institutions,6,Explosives,5,30,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,3,7,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,1,3,
2007,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,2,Armed Assault,21,Utilities,5,Firearms,1,,
2007,95,Iraq,10,Middle East & North Africa,Babil,Iskandariyah,32.887157,44.341637,0,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,6,Explosives,0,2,
2007,95,Iraq,10,Middle East & North Africa,Arbil,Unknown,36.41034,44.387195,0,1,0,3,Bombing/Explosion,16,Telecommunication,6,Explosives,0,2,
2007,95,Iraq,10,Middle East & North Africa,Babil,Haswah,32.88018,44.386963,0,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,6,Explosives,0,0,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,2,Armed Assault,7,Government (Diplomatic),5,Firearms,0,2,
2007,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.74324,44.623825,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,5,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,1,3,
2007,95,Iraq,10,Middle East & North Africa,Kirkuk,Laylan,35.314948,44.510157,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,0,1,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,3,
2007,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,2,Armed Assault,2,Government (General),5,Firearms,1,0,
2007,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,2,Armed Assault,3,Police,5,Firearms,1,0,
2007,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,2,Armed Assault,3,Police,5,Firearms,1,0,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,2,Armed Assault,3,Police,5,Firearms,4,,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,6,Explosives,4,,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,3,5,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,2,Armed Assault,3,Police,5,Firearms,3,,
2007,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,2,Armed Assault,3,Police,5,Firearms,1,,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,2,Armed Assault,14,Private Citizens & Property,5,Firearms,9,0,
2007,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar,36.376823,42.448875,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,4,
2007,95,Iraq,10,Middle East & North Africa,Al Anbar,Ramadi,33.420948,43.295662,0,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,10,,
2007,95,Iraq,10,Middle East & North Africa,Kirkuk,Kirkuk,35.45211,44.375465,0,1,0,2,Armed Assault,14,Private Citizens & Property,9,Melee,2,50,
2007,95,Iraq,10,Middle East & North Africa,Babil,Mahawil,32.654751,44.408989,0,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,20,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,10,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,1,
2007,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar,36.376823,42.448875,0,1,0,2,Armed Assault,14,Private Citizens & Property,5,Firearms,45,0,
2007,95,Iraq,10,Middle East & North Africa,Al Anbar,Ramadi,33.420948,43.295662,0,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,17,32,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,4,14,
2007,95,Iraq,10,Middle East & North Africa,Babil,Mahmudiyah,33.057991,44.354839,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,5,20,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,2,6,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,2,Armed Assault,3,Police,5,Firearms,2,2,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,3,20,
2007,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1,,
2007,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar,36.376823,42.448875,1,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,6,Explosives,145,170,40
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,72,130,
2007,95,Iraq,10,Middle East & North Africa,Diyala,Khalis,33.848618,44.522125,0,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,53,103,
2007,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar,36.376823,42.448875,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,145,170,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,5,Firearms,0,0,5
2007,95,Iraq,10,Middle East & North Africa,Saladin,Tuz Khormato,34.881348,44.62513,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,11,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,7,47,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,5,22,
2007,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,0,6,
2007,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,0,6,
2007,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar,36.376823,42.448875,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,153,347,
2007,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.74324,44.623825,0,1,0,2,Armed Assault,2,Government (General),5,Firearms,1,0,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,2,Government (General),6,Explosives,3,10,
2007,95,Iraq,10,Middle East & North Africa,Diyala,Khalis,33.848618,44.522125,0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,5,Firearms,0,0,9
2007,95,Iraq,10,Middle East & North Africa,Kirkuk,Kirkuk,35.45211,44.375465,0,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,12,178,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,0,
2007,95,Iraq,10,Middle East & North Africa,Kirkuk,Manazlah,35.380061,43.873292,0,1,0,2,Armed Assault,19,Transportation,5,Firearms,6,0,
2007,95,Iraq,10,Middle East & North Africa,Karbala,Karbala,32.604393,44.007145,0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,5,Firearms,0,0,22
2007,95,Iraq,10,Middle East & North Africa,Basra,Safwan,30.116667,47.716667,0,1,0,3,Bombing/Explosion,21,Utilities,6,Explosives,0,0,
2007,95,Iraq,10,Middle East & North Africa,Al Anbar,Ramadi,33.420948,43.295662,0,1,1,3,Bombing/Explosion,3,Police,2,Chemical,20,30,
2007,95,Iraq,10,Middle East & North Africa,Babil,Mahmudiyah,33.057991,44.354839,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,17,26,
2007,95,Iraq,10,Middle East & North Africa,Diyala,Muqdadiyah,33.953167,44.921906,0,1,1,3,Bombing/Explosion,3,Police,6,Explosives,16,33,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,6,11,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,1,3,Bombing/Explosion,13,Other,6,Explosives,8,20,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,11,26,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,1,3,Bombing/Explosion,13,Other,6,Explosives,8,20,
2007,95,Iraq,10,Middle East & North Africa,Karbala,Karbala,32.604393,44.007145,0,1,1,3,Bombing/Explosion,15,Religious Figures/Institutions,6,Explosives,36,168,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,10,15,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,34,50,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,8,11,
2007,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,2,Armed Assault,8,Educational Institution,5,Firearms,1,0,
2007,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,2,Armed Assault,4,Military,5,Firearms,13,4,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,127,148,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,1,3,Bombing/Explosion,3,Police,6,Explosives,42,76,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,10,13,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,19,Transportation,6,Explosives,2,5,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,1,3,Bombing/Explosion,3,Police,6,Explosives,5,8,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,13,28,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,19,Transportation,6,Explosives,3,5,
2007,95,Iraq,10,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,0,1,0,2,Armed Assault,2,Government (General),5,Firearms,1,0,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,1,3,Bombing/Explosion,3,Police,6,Explosives,15,82,
2007,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,5,Firearms,23,3,26
2007,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.74324,44.623825,0,1,1,3,Bombing/Explosion,3,Police,6,Explosives,11,23,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,1,3,Bombing/Explosion,1,Business,6,Explosives,8,14,
2007,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Asquf,36.376823,42.448875,0,1,1,3,Bombing/Explosion,4,Military,6,Explosives,11,20,
2007,95,Iraq,10,Middle East & North Africa,Al Anbar,Ramadi,33.420948,43.295662,0,1,1,3,Bombing/Explosion,1,Business,6,Explosives,20,35,
2007,95,Iraq,10,Middle East & North Africa,Al Anbar,Ramadi,33.420948,43.295662,0,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1,7,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,7,Government (Diplomatic),6,Explosives,1,1,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,1,2,
2007,95,Iraq,10,Middle East & North Africa,Diyala,Al-Madhaif,33.773349,45.14945,0,1,0,2,Armed Assault,14,Private Citizens & Property,5,Firearms,6,15,
2007,95,Iraq,10,Middle East & North Africa,Al Anbar,Ramadi,33.420948,43.295662,0,1,1,3,Bombing/Explosion,3,Police,6,Explosives,14,25,
2007,95,Iraq,10,Middle East & North Africa,Diyala,Balad Ruz,33.693947,45.067425,0,1,1,3,Bombing/Explosion,3,Police,6,Explosives,5,16,
2007,95,Iraq,10,Middle East & North Africa,Nineveh,Zummar,36.77499,42.645939,0,1,1,3,Bombing/Explosion,22,Violent Political Party,6,Explosives,5,5,
2007,95,Iraq,10,Middle East & North Africa,Al Anbar,Hit,33.633896,42.832081,0,1,1,3,Bombing/Explosion,3,Police,6,Explosives,16,35,
2007,95,Iraq,10,Middle East & North Africa,Karbala,Karbala,32.604393,44.007145,0,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,69,178,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,2,Armed Assault,10,Journalists & Media,5,Firearms,0,1,
2007,95,Iraq,10,Middle East & North Africa,Diyala,Khalis,33.848618,44.522125,0,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,33,60,
2007,95,Iraq,10,Middle East & North Africa,Al Anbar,Hit,33.633896,42.832081,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,4,6,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,1,3,Bombing/Explosion,3,Police,6,Explosives,6,12,
2007,95,Iraq,10,Middle East & North Africa,Diyala,Khalis,33.848618,44.522125,0,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,32,64,
2007,95,Iraq,10,Middle East & North Africa,Al Anbar,Ramadi,33.420948,43.295662,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,4,,
2007,95,Iraq,10,Middle East & North Africa,Babil,Iskandariyah,32.887157,44.341637,1,1,0,2,Armed Assault,14,Private Citizens & Property,5,Firearms,11,0,
2007,95,Iraq,10,Middle East & North Africa,Babil,Latifiyah,32.982933,44.361595,1,1,0,2,Armed Assault,14,Private Citizens & Property,5,Firearms,3,0,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,13,Other,6,Explosives,4,0,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,9,34,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,13,Other,6,Explosives,4,0,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,2,Armed Assault,2,Government (General),5,Firearms,0,2,
2007,95,Iraq,10,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,0,1,1,3,Bombing/Explosion,3,Police,6,Explosives,14,13,
2007,95,Iraq,10,Middle East & North Africa,Al Anbar,Ramadi district,33.431899,43.311566,0,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,22,40,
2007,95,Iraq,10,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,5,Firearms,28,,23
2007,95,Iraq,10,Middle East & North Africa,Arbil,Arbil,36.192589,44.004623,0,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,19,11,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,2,Government (General),6,Explosives,0,1,
2007,95,Iraq,10,Middle East & North Africa,Saladin,Samarra,34.208416,43.890713,0,1,0,1,Assassination,3,Police,5,Firearms,1,1,
2007,95,Iraq,10,Middle East & North Africa,Kirkuk,Taza Khurmatu,35.303047,44.329933,0,1,0,3,Bombing/Explosion,21,Utilities,5,Firearms,0,,
2007,95,Iraq,10,Middle East & North Africa,Saladin,Balad,34.010471,44.148235,0,1,0,2,Armed Assault,14,Private Citizens & Property,5,Firearms,3,2,
2007,95,Iraq,10,Middle East & North Africa,Arbil,Makhmour,35.768353,43.588966,0,1,1,3,Bombing/Explosion,22,Violent Political Party,6,Explosives,30,60,
2007,95,Iraq,10,Middle East & North Africa,Diyala,Abu Saydah,33.926586,44.772064,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,32,50,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,2,Armed Assault,10,Journalists & Media,5,Firearms,2,0,
2007,95,Iraq,10,Middle East & North Africa,Al Anbar,Al-Hissi,33.278993,43.744882,0,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,9,5,
2007,95,Iraq,10,Middle East & North Africa,Diyala,Hamid Shifi,33.773349,45.14945,0,1,0,2,Armed Assault,14,Private Citizens & Property,5,Firearms,16,,
2007,95,Iraq,10,Middle East & North Africa,Al Anbar,Ramadi,33.420948,43.295662,0,1,1,3,Bombing/Explosion,3,Police,2,Chemical,3,9,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,6,Explosives,7,,
2007,95,Iraq,10,Middle East & North Africa,Diyala,Habhab,33.784248,44.50972,0,1,0,2,Armed Assault,19,Transportation,5,Firearms,7,,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,24,60,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,15,,
2007,95,Iraq,10,Middle East & North Africa,Diyala,Mandali,33.744999,45.545616,0,1,1,3,Bombing/Explosion,1,Business,6,Explosives,20,15,
2007,95,Iraq,10,Middle East & North Africa,Babil,Jabella,32.468191,44.550194,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,3,,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,,,
2007,95,Iraq,10,Middle East & North Africa,Diyala,Husseiniyah,33.548306,44.415733,0,1,0,3,Bombing/Explosion,19,Transportation,6,Explosives,13,4,
2007,95,Iraq,10,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,0,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,12,,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,5,37,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,6,Explosives,21,28,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,5,Firearms,0,0,15
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,6,Explosives,25,75,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,4,0,5
2007,95,Iraq,10,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,0,1,0,2,Armed Assault,10,Journalists & Media,5,Firearms,8,0,
2007,95,Iraq,10,Middle East & North Africa,Maysan,Amarah,31.848217,47.145203,0,1,0,2,Armed Assault,10,Journalists & Media,5,Firearms,1,,
2007,95,Iraq,10,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,0,1,1,3,Bombing/Explosion,3,Police,6,Explosives,26,50,
2007,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.74324,44.623825,0,1,1,3,Bombing/Explosion,17,Terrorists/Non-State Militia,6,Explosives,3,4,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,3,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,0,4,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,12,40,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,3,0,
2007,95,Iraq,10,Middle East & North Africa,Basra,Basra,30.510054,47.778095,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,0,4,
2007,95,Iraq,10,Middle East & North Africa,Saladin,Shirqat,35.499439,43.234894,0,1,1,3,Bombing/Explosion,3,Police,6,Explosives,7,11,
2007,95,Iraq,10,Middle East & North Africa,Kirkuk,Kirkuk,35.45211,44.375465,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,0,1,
2007,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,2,
2007,95,Iraq,10,Middle East & North Africa,Saladin,Sulayman Beg,34.790665,44.662151,0,1,0,3,Bombing/Explosion,4,Military,6,Explosives,2,5,
